Animal,Mother,MotherFw,MotherCw,Father,FatherFw,FatherCw,F1Sex,F1Fw,F1Cw,numCwParents,density
F1.2426,F.CC97,NwFw,6,M.CC24,Nw,3,F,,1,2,381
F1.2427,F.CC97,NwFw,6,M.CC24,Nw,3,F,,1,2,381
F1.2428,F.CC97,NwFw,6,M.CC24,Nw,3,F,,1,2,381
F1.2429,F.CC97,NwFw,6,M.CC24,Nw,3,F,,7,2,381
F1.2430,F.CC97,NwFw,6,M.CC24,Nw,3,F,,4,2,381
F1.2431,F.CC97,NwFw,6,M.CC24,Nw,3,F,,6,2,381
F1.2432,F.CC97,NwFw,6,M.CC24,Nw,3,F,,6,2,381
F1.2433,F.CC97,NwFw,6,M.CC24,Nw,3,F,,5,2,381
F1.2434,F.CC97,NwFw,6,M.CC24,Nw,3,F,,8,2,381
F1.2435,F.CC97,NwFw,6,M.CC24,Nw,3,F,,2,2,381
F1.2436,F.CC97,NwFw,6,M.CC24,Nw,3,F,,5,2,381
F1.2437,F.CC97,NwFw,6,M.CC24,Nw,3,F,,3,2,381
F1.2438,F.CC97,NwFw,6,M.CC24,Nw,3,F,,6,2,381
F1.2439,F.CC101,NwFw,2,M.CC27,Fw,3,M,Nw,0,2,416
F1.2440,F.CC101,NwFw,2,M.CC27,Fw,3,M,Fw,4,2,416
F1.2441,F.CC101,NwFw,2,M.CC27,Fw,3,M,Fw,1,2,416
F1.2442,F.CC101,NwFw,2,M.CC27,Fw,3,M,Fw,2,2,416
F1.2443,F.CC101,NwFw,2,M.CC27,Fw,3,M,Fw,1,2,416
F1.2444,F.CC101,NwFw,2,M.CC27,Fw,3,M,Fw,2,2,416
F1.2445,F.CC101,NwFw,2,M.CC27,Fw,3,M,Fw,2,2,416
F1.2446,F.CC101,NwFw,2,M.CC27,Fw,3,M,Fw,4,2,416
F1.2447,F.CC101,NwFw,2,M.CC27,Fw,3,M,Fw,3,2,416
F1.2448,F.CC101,NwFw,2,M.CC27,Fw,3,M,Nw,0,2,416
F1.2449,F.CC101,NwFw,2,M.CC27,Fw,3,M,Fw,2,2,416
F1.2450,F.CC101,NwFw,2,M.CC27,Fw,3,M,Nw,1,2,416
F1.2451,F.CC101,NwFw,2,M.CC27,Fw,3,M,Fw,5,2,416
F1.2452,F.CC101,NwFw,2,M.CC27,Fw,3,M,Nw,4,2,416
F1.2453,F.CC101,NwFw,2,M.CC27,Fw,3,M,Nw,2,2,416
F1.2454,F.CC101,NwFw,2,M.CC27,Fw,3,F,,2,2,416
F1.2455,F.CC101,NwFw,2,M.CC27,Fw,3,F,,1,2,416
F1.2456,F.CC101,NwFw,2,M.CC27,Fw,3,F,,3,2,416
F1.2457,F.CC101,NwFw,2,M.CC27,Fw,3,F,,3,2,416
F1.2458,F.CC101,NwFw,2,M.CC27,Fw,3,F,,5,2,416
F1.2459,F.CC101,NwFw,2,M.CC27,Fw,3,F,,1,2,416
F1.2460,F.CC101,NwFw,2,M.CC27,Fw,3,F,,5,2,416
F1.2461,F.CC101,NwFw,2,M.CC27,Fw,3,F,,4,2,416
F1.2462,F.CC101,NwFw,2,M.CC27,Fw,3,F,,3,2,416
F1.2463,F.CC101,NwFw,2,M.CC27,Fw,3,F,,3,2,416
F1.2464,F.CC101,NwFw,2,M.CC27,Fw,3,F,,6,2,416
F1.2465,F.CC101,NwFw,2,M.CC27,Fw,3,F,,4,2,416
F1.2466,F.CC101,NwFw,2,M.CC27,Fw,3,F,,2,2,416
F1.2467,F.CC101,NwFw,2,M.CC27,Fw,3,F,,2,2,416
F1.2468,F.CC112,FwFw,0,M.CC34,Nw,6,M,Fw,2,1,101
F1.2469,F.CC112,FwFw,0,M.CC34,Nw,6,M,Fw,3,1,101
F1.2470,F.CC112,FwFw,0,M.CC34,Nw,6,M,Fw,2,1,101
F1.2471,F.CC112,FwFw,0,M.CC34,Nw,6,M,Fw,3,1,101
F1.2472,F.CC112,FwFw,0,M.CC34,Nw,6,M,Fw,2,1,101
F1.2473,F.CC112,FwFw,0,M.CC34,Nw,6,M,Fw,2,1,101
F1.2474,F.CC112,FwFw,0,M.CC34,Nw,6,M,Fw,0,1,101
F1.2475,F.CC112,FwFw,0,M.CC34,Nw,6,M,Fw,0,1,101
F1.2476,F.CC112,FwFw,0,M.CC34,Nw,6,M,Fw,6,1,101
F1.2477,F.CC112,FwFw,0,M.CC34,Nw,6,M,Fw,2,1,101
F1.2478,F.CC112,FwFw,0,M.CC34,Nw,6,M,Fw,5,1,101
F1.2479,F.CC112,FwFw,0,M.CC34,Nw,6,M,Fw,2,1,101
F1.2480,F.CC112,FwFw,0,M.CC34,Nw,6,M,Fw,3,1,101
F1.2481,F.CC112,FwFw,0,M.CC34,Nw,6,M,Fw,3,1,101
F1.2482,F.CC112,FwFw,0,M.CC34,Nw,6,M,Fw,4,1,101
F1.2483,F.CC112,FwFw,0,M.CC34,Nw,6,F,,4,1,101
F1.2484,F.CC112,FwFw,0,M.CC34,Nw,6,F,,4,1,101
F1.2485,F.CC112,FwFw,0,M.CC34,Nw,6,F,,2,1,101
F1.2486,F.CC112,FwFw,0,M.CC34,Nw,6,F,,2,1,101
F1.2487,F.CC112,FwFw,0,M.CC34,Nw,6,F,,1,1,101
F1.2488,F.CC112,FwFw,0,M.CC34,Nw,6,F,,4,1,101
F1.2489,F.CC112,FwFw,0,M.CC34,Nw,6,F,,0,1,101
F1.2490,F.CC112,FwFw,0,M.CC34,Nw,6,F,,1,1,101
F1.2491,F.CC112,FwFw,0,M.CC34,Nw,6,F,,2,1,101
F1.2492,F.CC112,FwFw,0,M.CC34,Nw,6,F,,0,1,101
F1.2493,F.CC112,FwFw,0,M.CC34,Nw,6,F,,0,1,101
F1.2494,F.CC112,FwFw,0,M.CC34,Nw,6,F,,5,1,101
F1.2495,F.CC112,FwFw,0,M.CC34,Nw,6,F,,2,1,101
F1.2496,F.CC112,FwFw,0,M.CC34,Nw,6,F,,0,1,101
F1.2497,F.CC111,NwFw,0,M.CC35,Fw,1,M,Nw,0,1,354
F1.2498,F.CC111,NwFw,0,M.CC35,Fw,1,M,Fw,0,1,354
F1.2499,F.CC111,NwFw,0,M.CC35,Fw,1,M,Nw,0,1,354
F1.2500,F.CC111,NwFw,0,M.CC35,Fw,1,M,Nw,0,1,354
F1.2501,F.CC111,NwFw,0,M.CC35,Fw,1,M,Fw,0,1,354
F1.2502,F.CC111,NwFw,0,M.CC35,Fw,1,M,Nw,4,1,354
F1.2503,F.CC111,NwFw,0,M.CC35,Fw,1,M,Nw,1,1,354
F1.2504,F.CC111,NwFw,0,M.CC35,Fw,1,M,Nw,2,1,354
F1.2505,F.CC111,NwFw,0,M.CC35,Fw,1,M,Fw,1,1,354
F1.2506,F.CC111,NwFw,0,M.CC35,Fw,1,M,Nw,2,1,354
F1.2507,F.CC111,NwFw,0,M.CC35,Fw,1,M,Nw,0,1,354
F1.2508,F.CC111,NwFw,0,M.CC35,Fw,1,F,,2,1,354
F1.2509,F.CC111,NwFw,0,M.CC35,Fw,1,F,,0,1,354
F1.2510,F.CC111,NwFw,0,M.CC35,Fw,1,F,,1,1,354
F1.2511,F.CC111,NwFw,0,M.CC35,Fw,1,F,,0,1,354
F1.2512,F.CC111,NwFw,0,M.CC35,Fw,1,F,,0,1,354
F1.2513,F.CC111,NwFw,0,M.CC35,Fw,1,F,,0,1,354
F1.2514,F.CC111,NwFw,0,M.CC35,Fw,1,F,,0,1,354
F1.2515,F.CC109,NwFw,0,M.CC37,Fw,4,M,Fw,0,1,211
F1.2516,F.CC109,NwFw,0,M.CC37,Fw,4,M,Nw,6,1,211
F1.2517,F.CC109,NwFw,0,M.CC37,Fw,4,M,Nw,1,1,211
F1.2518,F.CC109,NwFw,0,M.CC37,Fw,4,M,Nw,0,1,211
F1.2519,F.CC109,NwFw,0,M.CC37,Fw,4,M,Fw,2,1,211
F1.2520,F.CC109,NwFw,0,M.CC37,Fw,4,M,Fw,2,1,211
F1.2521,F.CC109,NwFw,0,M.CC37,Fw,4,F,,4,1,211
F1.2522,F.CC109,NwFw,0,M.CC37,Fw,4,F,,4,1,211
F1.2523,F.CC109,NwFw,0,M.CC37,Fw,4,F,,6,1,211
F1.2524,F.CC109,NwFw,0,M.CC37,Fw,4,F,,0,1,211
F1.2525,F.CC109,NwFw,0,M.CC37,Fw,4,F,,6,1,211
F1.2526,F.CC109,NwFw,0,M.CC37,Fw,4,F,,2,1,211
F1.2527,F.CC109,NwFw,0,M.CC37,Fw,4,F,,5,1,211
F1.2528,F.CC109,NwFw,0,M.CC37,Fw,4,F,,2,1,211
F1.2529,F.CC109,NwFw,0,M.CC37,Fw,4,F,,5,1,211
F1.2530,F.CC109,NwFw,0,M.CC37,Fw,4,F,,1,1,211
F1.2531,F.CC109,NwFw,0,M.CC37,Fw,4,F,,7,1,211
F1.2532,F.CC109,NwFw,0,M.CC37,Fw,4,F,,7,1,211
F1.2533,F.CC109,NwFw,0,M.CC37,Fw,4,F,,5,1,211
F1.2534,F.CC109,NwFw,0,M.CC37,Fw,4,F,,4,1,211
F1.2535,F.CC109,NwFw,0,M.CC37,Fw,4,F,,6,1,211
F1.2536,F.CC34,NwFw,8,M.CC17,Fw,0,M,Nw,0,1,421
F1.2537,F.CC34,NwFw,8,M.CC17,Fw,0,M,Fw,0,1,421
F1.2538,F.CC34,NwFw,8,M.CC17,Fw,0,M,Fw,0,1,421
F1.2539,F.CC34,NwFw,8,M.CC17,Fw,0,M,Nw,0,1,421
F1.2540,F.CC34,NwFw,8,M.CC17,Fw,0,M,Nw,1,1,421
F1.2541,F.CC34,NwFw,8,M.CC17,Fw,0,M,Nw,2,1,421
F1.2542,F.CC34,NwFw,8,M.CC17,Fw,0,M,Nw,0,1,421
F1.2543,F.CC34,NwFw,8,M.CC17,Fw,0,M,Fw,0,1,421
F1.2544,F.CC34,NwFw,8,M.CC17,Fw,0,M,Nw,0,1,421
F1.2545,F.CC34,NwFw,8,M.CC17,Fw,0,M,Nw,3,1,421
F1.2546,F.CC34,NwFw,8,M.CC17,Fw,0,M,Fw,0,1,421
F1.2547,F.CC34,NwFw,8,M.CC17,Fw,0,M,Nw,0,1,421
F1.2548,F.CC34,NwFw,8,M.CC17,Fw,0,M,Nw,1,1,421
F1.2549,F.CC34,NwFw,8,M.CC17,Fw,0,M,Fw,0,1,421
F1.2550,F.CC34,NwFw,8,M.CC17,Fw,0,M,Fw,0,1,421
F1.2551,F.CC34,NwFw,8,M.CC17,Fw,0,F,,0,1,421
F1.2552,F.CC34,NwFw,8,M.CC17,Fw,0,F,,7,1,421
F1.2553,F.CC34,NwFw,8,M.CC17,Fw,0,F,,0,1,421
F1.2554,F.CC34,NwFw,8,M.CC17,Fw,0,F,,0,1,421
F1.2555,F.CC34,NwFw,8,M.CC17,Fw,0,F,,4,1,421
F1.2556,F.CC34,NwFw,8,M.CC17,Fw,0,F,,3,1,421
F1.2557,F.CC34,NwFw,8,M.CC17,Fw,0,F,,1,1,421
F1.2558,F.CC34,NwFw,8,M.CC17,Fw,0,F,,0,1,421
F1.2559,F.CC34,NwFw,8,M.CC17,Fw,0,F,,0,1,421
F1.2560,F.CC34,NwFw,8,M.CC17,Fw,0,F,,0,1,421
F1.2561,F.CC34,NwFw,8,M.CC17,Fw,0,F,,1,1,421
F1.2562,F.CC34,NwFw,8,M.CC17,Fw,0,F,,0,1,421
F1.2563,F.CC34,NwFw,8,M.CC17,Fw,0,F,,0,1,421
F1.2564,F.CC34,NwFw,8,M.CC17,Fw,0,F,,5,1,421
F1.2565,F.CC34,NwFw,8,M.CC17,Fw,0,F,,0,1,421
F1.2566,F.CC113,NwFw,0,M.CC31,Fw,6,M,Nw,4,1,21
F1.2567,F.CC113,NwFw,0,M.CC31,Fw,6,M,Fw,3,1,21
F1.2568,F.CC113,NwFw,0,M.CC31,Fw,6,M,Nw,5,1,21
F1.2569,F.CC113,NwFw,0,M.CC31,Fw,6,F,,7,1,21
F1.2570,F.CC113,NwFw,0,M.CC31,Fw,6,F,,4,1,21
F1.2571,F.CC113,NwFw,0,M.CC31,Fw,6,F,,3,1,21
